,Country,Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
138,New Zealand,NZL,96580.0,97060.99609375,97542.001953125,98022.998046875,98504.00390625,98985.0,99465.99609375,99947.001953125,100427.998046875,100909.00390625,101390.0,101477.998046875,101565.99609375,101654.00390625,101742.001953125,101830.0,101765.99609375,101702.001953125,101637.998046875,101574.00390625,101510.0,101512.001953125,101514.00390625,101515.99609375,101517.998046875,101520.0,101522.001953125
139,Nicaragua,NIC,45140.0,44440.0,43740.0,43040.0,42340.0,41640.0,40940.0,40240.0,39540.0,38840.0,38140.0,37440.0,36740.0,36040.0,35340.0,34640.0,33940.0,33240.0,32540.0,31840.0,31140.0,31140.0,31140.0,31140.0,31140.0,31140.0,31140.0
140,Niger,NER,19450.0,18833.0004882813,18215.9997558594,17599.0002441406,16981.9995117188,16365.0,15748.0004882813,15130.9997558594,14514.0002441406,13896.9995117188,13280.0,13155.9997558594,13031.9995117188,12908.0004882813,12784.0002441406,12660.0,12535.9997558594,12411.9995117188,12288.0004882813,12164.0002441406,12040.0,11915.9997558594,11791.9995117188,11668.0004882813,11544.0002441406,11420.0,11295.9997558594
141,Nigeria,NGA,172340.0,168243.0078125,164145.99609375,160049.00390625,155952.001953125,151855.0,147757.998046875,143660.99609375,139564.00390625,135467.001953125,131370.0,127274.00390625,123177.998046875,119082.001953125,114985.99609375,110890.0,106794.00390625,102697.998046875,98602.001953125,94505.99609375,90410.0,86314.00390625,82217.998046875,78122.001953125,74026.0009765625,69930.0,65833.9990234375
142,North Macedonia,MKD,9120.0,9120.0,9212.00012207031,9257.99987792969,9304.00024414063,9350.0,9395.99975585938,9442.00012207031,9487.99987792969,9534.00024414063,9580.0,9614.00024414063,9647.99987792969,9682.00012207031,9715.99975585938,9750.0,9795.99975585938,9842.00012207031,9887.99987792969,9934.00024414063,9980.0,9980.0,9980.0,9980.0,9980.0,9980.0,9980.0
143,Northern Mariana Islands,MNP,340.0,334.39998626709,332.799987792969,331.199989318848,329.500007629395,327.900009155273,326.199989318848,324.599990844727,322.900009155273,321.300010681152,319.599990844727,317.999992370605,316.399993896484,314.699993133545,313.099994659424,311.399993896484,309.799995422363,308.099994659424,306.499996185303,304.799995422363,303.199996948242,301.499996185303,299.899997711182,298.299999237061,296.599998474121,295.0,293.400001525879
144,Norway,NOR,121320.0,121300.99609375,121282.001953125,121262.998046875,121244.00390625,121225.0,121205.99609375,121187.001953125,121167.998046875,121149.00390625,121130.0,121087.998046875,121045.99609375,121004.00390625,120962.001953125,120920.0,120940.0,120960.0,120980.0,121000.0,121020.0,121040.0,121060.0,121080.0,121100.0,121120.0,121140.0
145,Oman,OMN,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
146,Pakistan,PAK,25270.0,24858.9990234375,24448.0004882813,24036.9995117188,23626.0009765625,23215.0,22803.9990234375,22393.0004882813,21981.9995117188,21571.0009765625,21160.0,20731.9995117188,20304.0002441406,19875.9997558594,19448.0004882813,19020.0,18590.0,18160.0,17730.0,17300.0,16870.0,16440.0,16010.0,15580.0,15150.0,14720.0,14290.0
147,Palau,PLW,380.0,382.999992370605,384.39998626709,385.800018310547,387.299995422363,388.699989318848,390.099983215332,391.599998474121,392.999992370605,394.39998626709,395.900001525879,397.299995422363,398.699989318848,400.200004577637,401.599998474121,402.999992370605,402.999992370605,402.999992370605,402.999992370605,402.999992370605,402.999992370605,402.999992370605,402.999992370605,402.999992370605,402.999992370605,402.999992370605,402.999992370605
148,Panama,PAN,50400.0,50227.001953125,50053.9990234375,49881.0009765625,49707.998046875,49535.0,49362.001953125,49188.9990234375,49016.0009765625,48842.998046875,48670.0,48500.0,48330.0,48160.0,47990.0,47820.0,47653.9990234375,47487.998046875,47322.001953125,47156.0009765625,46990.0,46826.0009765625,46662.001953125,46497.998046875,46333.9990234375,46170.0,46006.0009765625
149,Papua New Guinea,PNG,336270.0,336243.0078125,336216.015625,336188.984375,336161.9921875,336135.0,336108.0078125,336081.015625,336053.984375,336026.9921875,336000.0,335971.9921875,335943.984375,335916.015625,335888.0078125,335860.0,335833.984375,335808.0078125,335781.9921875,335756.015625,335730.0,335701.9921875,335673.984375,335646.015625,335618.0078125,335590.0,335561.9921875
150,Paraguay,PRY,211570.0,209780.99609375,207991.9921875,206203.0078125,204414.00390625,202625.0,200835.99609375,199046.9921875,197258.0078125,195469.00390625,193680.0,191894.00390625,190108.0078125,188321.9921875,186535.99609375,184750.0,181700.0,178650.0,175600.0,172550.0,169500.0,166245.99609375,162992.001953125,159737.998046875,156484.00390625,153230.0,149975.99609375
151,Peru,PER,779210.0,777436.015625,775662.03125,773887.96875,772113.984375,770340.0,768566.015625,766792.03125,765017.96875,763243.984375,761470.0,760232.03125,758993.984375,757756.015625,756517.96875,755280.0,753846.015625,752412.03125,750977.96875,749543.984375,748110.0,746433.984375,744757.96875,743082.03125,741406.015625,739730.0,738053.984375
152,Philippines,PHL,65550.0,66022.001953125,66493.9990234375,66966.0009765625,67437.998046875,67910.0,68382.001953125,68853.9990234375,69326.0009765625,69797.998046875,70270.0,70363.9990234375,70457.998046875,70552.001953125,70646.0009765625,70740.0,70272.001953125,69803.9990234375,69336.0009765625,68867.998046875,68400.0,70800.0,73200.0,75600.0,78000.0,80400.0,82800.0
153,Poland,POL,88810.0,88987.998046875,89165.99609375,89344.00390625,89522.001953125,89700.0,89877.998046875,90055.99609375,90234.00390625,90412.001953125,90590.0,90872.001953125,91154.00390625,91435.99609375,91717.998046875,92000.0,92257.998046875,92515.99609375,92774.00390625,93032.001953125,93290.0,93502.001953125,93714.00390625,93925.99609375,94137.998046875,94350.0,94562.001953125
154,Portugal,PRT,34360.0,34266.9995117188,34173.9990234375,34081.0009765625,33988.0004882813,33895.0,33801.9995117188,33708.9990234375,33616.0009765625,33523.0004882813,33430.0,33336.0009765625,33241.9995117188,33148.0004882813,33053.9990234375,32960.0,32846.0009765625,32731.9995117188,32618.0004882813,32503.9990234375,32390.0,32276.0009765625,32161.9995117188,32048.0004882813,31933.9990234375,31820.0,31706.0009765625
155,Puerto Rico,PRI,2870.0,3033.09997558594,3196.19995117188,3359.29992675781,3522.39990234375,3685.49987792969,3848.50006103516,4011.60003662109,4174.70001220703,4337.79998779297,4500.89996337891,4526.49993896484,4552.00012207031,4577.60009765625,4603.09997558594,4628.69995117188,4661.79992675781,4694.89990234375,4727.90008544922,4761.00006103516,4794.10003662109,4827.20001220703,4860.29998779297,4893.29986572266,4926.40014648438,4959.50012207031,4992.60009765625
156,Qatar,QAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,Romania,ROU,63710.0,63705.0,63700.0,63695.0,63690.0,63685.0,63680.0,63675.0,63670.0,63665.0,63660.0,63710.0,63760.0,63810.0,63860.0,63910.0,64157.998046875,64406.0009765625,64653.9990234375,64902.001953125,65150.0,65842.001953125,66533.9990234375,67226.0009765625,67917.998046875,68610.0,69302.001953125
158,Russian Federation,RUS,8089500.0,8089500.0,8090136.25,8090455.0,8090773.125,8091091.875,8091410.625,8091729.375,8092047.5,8092366.25,8092685.0,8091728.125,8090771.25,8089813.75,8088856.875,8087900.0,8100591.25,8113282.5,8125973.75,8138665.0,8151356.25,8150945.625,8150535.625,8150125.625,8149715.0,8149305.0,8148895.0
159,Rwanda,RWA,3180.0,3206.00006103516,3232.00012207031,3257.99987792969,3283.99993896484,3310.0,3336.00006103516,3362.00012207031,3387.99987792969,3413.99993896484,3440.0,3522.00012207031,3603.99993896484,3686.00006103516,3767.99987792969,3850.0,3972.00012207031,4093.99993896484,4216.00006103516,4337.99987792969,4460.0,4527.99987792969,4596.00006103516,4663.99993896484,4732.00012207031,4800.0,4867.99987792969
160,Samoa,WSM,1300.0,1341.00006103516,1381.99996948242,1423.00003051758,1463.99993896484,1505.0,1546.00006103516,1586.99996948242,1628.00003051758,1668.99993896484,1710.0,1710.0,1710.0,1710.0,1710.0,1710.0,1710.0,1710.0,1710.0,1710.0,1710.0,1710.0,1710.0,1710.0,1710.0,1710.0,1710.0
161,San Marino,SMR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,Sao Tome and Principe,STP,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,555.200004577637,550.400009155273,545.60001373291,540.800018310547,535.999984741211,535.999984741211,535.999984741211,535.999984741211,535.999984741211,535.999984741211,535.999984741211
163,Saudi Arabia,SAU,9770.0,9770.0,9770.0,9770.0,9770.0,9770.0,9770.0,9770.0,9770.0,9770.0,9770.0,9770.0,9770.0,9770.0,9770.0,9770.0,9770.0,9770.0,9770.0,9770.0,9770.0,9770.0,9770.0,9770.0,9770.0,9770.0,9770.0
164,Senegal,SEN,93480.0,93030.0,92580.0,92130.0,91680.0,91230.0,90780.0,90330.0,89880.0,89430.0,88980.0,88530.0,88080.0,87630.0,87180.0,86730.0,86330.0,85930.0,85530.0,85130.0,84730.0,84330.0,83930.0,83530.0,83130.0,82730.0,82330.0
165,Serbia,SRB,24760.0,24760.0,24760.0,24760.0,24760.0,24760.0,24760.0,24760.0,24760.0,24760.0,24760.0,24760.0,24760.0,24760.0,24760.0,24760.0,25233.9990234375,25708.0004882813,26181.9995117188,26656.0009765625,27130.0,27143.9990234375,27158.0004882813,27171.9995117188,27186.0009765625,27200.0,27213.9990234375
166,Seychelles,SYC,406.699981689453,406.699981689453,406.699981689453,406.699981689453,406.699981689453,406.699981689453,406.699981689453,406.699981689453,406.699981689453,406.699981689453,406.699981689453,406.699981689453,406.699981689453,406.699981689453,406.699981689453,406.699981689453,406.699981689453,406.699981689453,406.699981689453,406.699981689453,406.699981689453,406.699981689453,406.699981689453,406.699981689453,406.699981689453,406.699981689453,406.699981689453
167,Sierra Leone,SLE,31180.0,30983.9990234375,30788.0004882813,30591.9995117188,30396.0009765625,30200.0,30003.9990234375,29808.0004882813,29611.9995117188,29416.0009765625,29220.0,29023.9990234375,28828.0004882813,28631.9995117188,28436.0009765625,28240.0,28043.9990234375,27848.0004882813,27651.9995117188,27456.0009765625,27260.0,27896.0009765625,28531.9995117188,29168.0004882813,29803.9990234375,30440.0,31076.0009765625
168,Singapore,SGP,163.500003814697,163.500003814697,163.500003814697,163.500003814697,163.500003814697,163.500003814697,163.500003814697,163.500003814697,163.500003814697,163.500003814697,163.500003814697,163.500003814697,163.500003814697,163.500003814697,163.500003814697,163.500003814697,163.500003814697,163.500003814697,163.500003814697,163.500003814697,163.500003814697,163.500003814697,163.500003814697,163.500003814697,163.500003814697,163.500003814697,163.500003814697
169,Slovak Republic,SVK,19220.0,19220.0,19220.0,19216.9995117188,19215.9997558594,19215.0,19214.0002441406,19213.0004882813,19211.9995117188,19210.9997558594,19210.0,19231.9995117188,19254.0002441406,19275.9997558594,19298.0004882813,19320.0,19334.0002441406,19348.0004882813,19361.9995117188,19375.9997558594,19390.0,19391.9995117188,19394.0002441406,19395.9997558594,19398.0004882813,19400.0,19401.9995117188
170,Slovenia,SVN,11880.0,11880.0,11970.0,12015.0,12060.0,12105.0,12150.0,12195.0,12240.0,12285.0,12330.0,12350.0,12370.0,12390.0,12410.0,12430.0,12438.0004882813,12445.9997558594,12454.0002441406,12461.9995117188,12470.0,12471.9995117188,12474.0002441406,12475.9997558594,12478.0004882813,12480.0,12481.9995117188
171,Solomon Islands,SLB,23240.0,23183.9990234375,23128.0004882813,23071.9995117188,23016.0009765625,22960.0,22903.9990234375,22848.0004882813,22791.9995117188,22736.0009765625,22680.0,22626.0009765625,22571.9995117188,22518.0004882813,22463.9990234375,22410.0,22353.9990234375,22298.0004882813,22241.9995117188,22186.0009765625,22130.0,22073.9990234375,22018.0004882813,21961.9995117188,21906.0009765625,21850.0,21793.9990234375
172,Somalia,SOM,82820.0,82052.998046875,81286.0009765625,80518.9990234375,79752.001953125,78985.0,78217.998046875,77451.0009765625,76683.9990234375,75917.001953125,75150.0,74382.001953125,73613.9990234375,72846.0009765625,72077.998046875,71310.0,70542.001953125,69773.9990234375,69006.0009765625,68237.998046875,67470.0,66702.001953125,65933.9990234375,65166.0009765625,64397.998046875,63630.0,62862.001953125
173,South Africa,ZAF,92410.0,92410.0,92410.0,92410.0,92410.0,92410.0,92410.0,92410.0,92410.0,92410.0,92410.0,92410.0,92410.0,92410.0,92410.0,92410.0,92410.0,92410.0,92410.0,92410.0,92410.0,92410.0,92410.0,92410.0,92410.0,92410.0,92410.0
174,Spain,ESP,138094.90234375,141262.40234375,144429.8046875,147597.3046875,150764.697265625,153932.197265625,157099.599609375,160267.099609375,163434.501953125,166601.9921875,169769.39453125,170379.70703125,170990.0,171600.29296875,172210.60546875,172820.8984375,174751.09375,176681.30859375,178611.6015625,180541.796875,182471.9921875,182813.30078125,183154.70703125,183495.99609375,183837.40234375,184178.69140625,184520.0
175,Sri Lanka,LKA,22840.0,22748.0004882813,22656.0009765625,22563.9990234375,22471.9995117188,22380.0,22288.0004882813,22196.0009765625,22103.9990234375,22011.9995117188,21920.0,21771.9995117188,21623.9990234375,21476.0009765625,21328.0004882813,21180.0,21150.0,21120.0,21090.0,21060.0,21030.0,20963.9990234375,20898.0004882813,20831.9995117188,20766.0009765625,20700.0,20633.9990234375
176,St. Kitts and Nevis,KNA,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0
177,St. Lucia,LCA,217.999992370605,217.399997711182,216.800003051758,216.200008392334,215.599994659424,215.0,214.400005340576,213.799991607666,213.199996948242,212.600002288818,212.000007629395,211.399993896484,210.799999237061,210.200004577637,209.599990844727,208.999996185303,208.400001525879,207.800006866455,207.199993133545,206.599998474121,206.000003814697,205.400009155273,204.799995422363,204.200000762939,203.600006103516,202.999992370605,202.399997711182
178,St. Martin (French part),MAF,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,
179,St. Vincent and the Grenadines,VCT,250.0,251.000003814697,252.000007629395,252.999992370605,253.999996185303,255.0,256.000003814697,257.000007629395,257.999992370605,258.999996185303,260.0,260.0,260.0,260.0,260.0,260.0,262.000007629395,263.999996185303,266.000003814697,267.999992370605,270.0,270.0,270.0,270.0,270.0,270.0,270.0
180,Sudan,SDN,,,,,,,,,,,,,,,,,,,,,,199075.99609375,197331.796875,195587.6953125,193843.49609375,192099.39453125,190355.29296875
181,Suriname,SUR,154300.0,154260.99609375,154222.001953125,154182.998046875,154144.00390625,154105.0,154065.99609375,154027.001953125,153987.998046875,153949.00390625,153910.0,153870.0,153830.0,153790.0,153750.0,153710.0,153670.0,153630.0,153590.0,153550.0,153510.0,153472.001953125,153434.00390625,153395.99609375,153357.998046875,153320.0,153282.001953125
182,Sweden,SWE,280630.0,280730.0,280830.0,280930.0,281030.0,281130.0,281230.0,281330.0,281430.0,281530.0,281630.0,281740.0,281850.0,281960.0,282070.0,282180.0,281890.0,281600.0,281310.0,281020.0,280730.0,280730.0,280730.0,280730.0,280730.0,280730.0,280730.0
183,Switzerland,CHE,11510.0,11553.0004882813,11595.9997558594,11639.0002441406,11681.9995117188,11725.0,11768.0004882813,11810.9997558594,11854.0002441406,11896.9995117188,11940.0,11985.9997558594,12031.9995117188,12078.0004882813,12124.0002441406,12170.0,12205.9997558594,12241.9995117188,12278.0004882813,12314.0002441406,12350.0,12388.0004882813,12425.9997558594,12464.0002441406,12501.9995117188,12540.0,12578.0004882813
184,Syrian Arab Republic,SYR,3720.0,3780.0,3840.0,3900.0,3960.0,4020.0,4080.0,4140.0,4200.0,4260.0,4320.0,4377.99987792969,4436.00006103516,4493.99993896484,4552.00012207031,4610.0,4670.0,4730.0,4790.0,4850.0,4910.0,4910.0,4910.0,4910.0,4910.0,4910.0,4910.0
185,Tajikistan,TJK,4080.0,4080.0,4083.99993896484,4086.00006103516,4087.99987792969,4090.0,4092.00012207031,4093.99993896484,4096.00006103516,4097.99987792969,4100.0,4100.0,4100.0,4100.0,4100.0,4100.0,4100.0,4100.0,4100.0,4100.0,4100.0,4103.99993896484,4107.99987792969,4112.00012207031,4116.00006103516,4120.0,4123.99993896484
186,Tanzania,TZA,559200.0,555200.0,551200.0,547200.0,543200.0,539200.0,535200.0,531200.0,527200.0,523200.0,519200.0,515200.0,511200.0,507200.0,503200.0,499200.0,495200.0,491200.0,487200.0,483200.0,479200.0,475480.0,471760.0,468040.0,464320.0,460600.0,456880.0
187,Thailand,THA,140050.0,143055.99609375,146062.001953125,149067.998046875,152074.00390625,155080.0,158085.99609375,161092.001953125,164098.0078125,167104.00390625,170110.0,168288.0078125,166465.99609375,164644.00390625,162822.001953125,161000.0,161297.998046875,161595.99609375,161894.00390625,162192.001953125,162490.0,162790.0,163090.0,163390.0,163690.0,163990.0,164290.0
188,Timor-Leste,TLS,9660.0,9547.99987792969,9435.99975585938,9324.00024414063,9212.00012207031,9100.0,8987.99987792969,8875.99975585938,8764.00024414063,8652.00012207031,8540.0,8427.99987792969,8315.99975585938,8204.00024414063,8092.00012207031,7980.0,7867.99987792969,7755.99975585938,7644.00024414063,7532.00012207031,7420.0,7307.99987792969,7195.99975585938,7084.00024414063,6972.00012207031,6860.0,6747.99987792969
189,Togo,TGO,6850.0,6650.99975585938,6452.00012207031,6252.99987792969,6054.00024414063,5855.0,5655.99975585938,5457.00012207031,5257.99987792969,5058.99993896484,4860.0,4660.0,4460.0,4260.0,4060.0,3860.0,3662.00012207031,3463.99993896484,3266.00006103516,3067.99987792969,2870.0,2672.00012207031,2473.99993896484,2276.00006103516,2078.00003051758,1880.0,1681.99996948242
190,Tonga,TON,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
191,Trinidad and Tobago,TTO,2406.99996948242,2399.90005493164,2392.79998779297,2385.70007324219,2378.60000610352,2371.49993896484,2364.40002441406,2357.29995727539,2350.20004272461,2343.09997558594,2336.00006103516,2328.80004882813,2321.60003662109,2314.40002441406,2307.20001220703,2300.0,2292.79998779297,2285.59997558594,2278.39996337891,2271.19995117188,2263.99993896484,2280.20004272461,2296.30004882813,2312.5,2328.60000610352,2344.79995727539,2361.00006103516
192,Tunisia,TUN,6430.0,6624.00024414063,6817.99987792969,7012.00012207031,7205.99975585938,7400.0,7594.00024414063,7787.99987792969,7982.00012207031,8175.99975585938,8370.0,8525.99975585938,8682.00012207031,8837.99987792969,8994.00024414063,9150.0,9300.0,9450.0,9600.0,9750.0,9900.0,10002.0001220703,10104.0002441406,10205.9997558594,10308.0004882813,10410.0,10511.9995117188
193,Turkey,TUR,96220.0,96780.99609375,97342.001953125,97902.998046875,98464.00390625,99025.0,99585.99609375,100147.001953125,100707.998046875,101269.00390625,101830.0,102787.998046875,103745.99609375,104704.00390625,105662.001953125,106620.0,107702.001953125,108784.00390625,109865.99609375,110947.998046875,112030.0,113054.00390625,114077.998046875,115102.001953125,116125.99609375,117150.0,118174.00390625
194,Turkmenistan,TKM,41270.0,41270.0,41270.0,41270.0,41270.0,41270.0,41270.0,41270.0,41270.0,41270.0,41270.0,41270.0,41270.0,41270.0,41270.0,41270.0,41270.0,41270.0,41270.0,41270.0,41270.0,41270.0,41270.0,41270.0,41270.0,41270.0,41270.0
195,Turks and Caicos Islands,TCA,344.000015258789,344.000015258789,344.000015258789,344.000015258789,344.000015258789,344.000015258789,344.000015258789,344.000015258789,344.000015258789,344.000015258789,344.000015258789,344.000015258789,344.000015258789,344.000015258789,344.000015258789,344.000015258789,344.000015258789,344.000015258789,344.000015258789,344.000015258789,344.000015258789,344.000015258789,344.000015258789,344.000015258789,344.000015258789,344.000015258789,344.000015258789
196,Tuvalu,TUV,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
197,Uganda,UGA,47510.0,46627.998046875,45746.0009765625,44863.9990234375,43982.001953125,43100.0,42217.998046875,41336.0009765625,40453.9990234375,39571.9995117188,38690.0,37810.0,36930.0,36050.0,35170.0,34290.0,32938.0004882813,31586.0009765625,30233.9990234375,28881.9995117188,27530.0,26178.0004882813,24826.0009765625,23473.9990234375,22121.9995117188,20770.0,19418.0004882813
198,Ukraine,UKR,92740.0,92740.0,93212.001953125,93447.998046875,93684.00390625,93920.0,94155.99609375,94392.001953125,94627.998046875,94864.00390625,95100.0,95230.0,95360.0,95490.0,95620.0,95750.0,95695.99609375,95642.001953125,95587.998046875,95534.00390625,95480.0,95697.998046875,95915.99609375,96134.00390625,96352.001953125,96570.0,96787.998046875
199,United Arab Emirates,ARE,2450.0,2515.0,2580.0,2645.0,2710.0,2775.0,2840.0,2905.0,2970.0,3035.0,3100.0,3103.99993896484,3107.99987792969,3112.00012207031,3116.00006103516,3120.0,3130.59997558594,3141.19995117188,3151.79992675781,3162.39990234375,3172.99987792969,3183.59985351563,3194.20013427734,3204.80010986328,3215.40008544922,3226.00006103516,3236.60003662109
200,United Kingdom,GBR,27780.0,27956.0009765625,28131.9995117188,28308.0004882813,28483.9990234375,28660.0,28836.0009765625,29011.9995117188,29188.0004882813,29363.9990234375,29540.0,29673.9990234375,29808.0004882813,29941.9995117188,30076.0009765625,30210.0,30286.0009765625,30361.9995117188,30438.0004882813,30513.9990234375,30590.0,30760.0,30930.0,31100.0,31270.0,31440.0,31610.0
201,United States,USA,3024500.0,3025585.9375,3026671.875,3027758.125,3028844.0625,3029930.0,3031015.9375,3032101.875,3033188.125,3034274.0625,3035360.0,3037801.875,3040244.0625,3042685.9375,3045128.125,3047570.0,3055495.9375,3063421.875,3071348.125,3079274.0625,3087200.0,3089950.0,3092700.0,3095450.0,3098200.0,3100950.0,3103700.0
202,Uruguay,URY,7977.99987792969,8549.89990234375,9121.79992675781,9693.69995117188,10265.6005859375,10837.5,11409.3994140625,11981.3000488281,12553.1994628906,13125.1000976563,13696.9995117188,14001.1999511719,14305.400390625,14609.599609375,14913.8000488281,15218.0004882813,15636.9995117188,16055.9997558594,16475.0,16894.0002441406,17313.0004882813,17540.400390625,17767.8002929688,17995.2001953125,18222.6000976563,18450.0,18677.3999023438
203,Uzbekistan,UZB,30450.0,30450.0,30783.9990234375,30951.0009765625,31118.0004882813,31285.0,31451.9995117188,31618.9990234375,31786.0009765625,31953.0004882813,32120.0,32286.0009765625,32451.9995117188,32618.0004882813,32783.9990234375,32950.0,32911.0009765625,32871.9995117188,32833.0004882813,32793.9990234375,32755.0,32643.798828125,32532.6000976563,32421.3989257813,32310.2001953125,32198.9990234375,32087.8002929688
204,Vanuatu,VUT,4400.0,4400.0,4400.0,4400.0,4400.0,4400.0,4400.0,4400.0,4400.0,4400.0,4400.0,4400.0,4400.0,4400.0,4400.0,4400.0,4400.0,4400.0,4400.0,4400.0,4400.0,4400.0,4400.0,4400.0,4400.0,4400.0,4400.0
205,"Venezuela, RB",VEN,520260.0,517385.0,514510.0,511635.0,508760.0,505885.0,503010.0,500135.0,497260.0,494385.0,491510.0,488633.984375,485758.0078125,482881.9921875,480006.015625,477130.0,476713.984375,476298.0078125,475881.9921875,475466.015625,475050.0,473406.015625,471761.9921875,470118.0078125,468473.984375,466830.0,465186.015625
206,Vietnam,VNM,93630.0,95994.00390625,98357.998046875,100722.001953125,103085.99609375,105450.0,107814.00390625,110177.998046875,112542.001953125,114905.99609375,117270.0,119970.0,122670.0,125370.0,128070.0,130770.0,132872.001953125,134974.00390625,137075.99609375,139177.998046875,141280.0,142570.0,143860.0,145150.0,146440.0,147730.0,149020.0
207,Virgin Islands (U.S.),VIR,235.799999237061,232.700004577637,229.599990844727,226.499996185303,223.400001525879,220.200004577637,217.099990844727,213.999996185303,210.900001525879,207.800006866455,204.699993133545,201.200008392334,197.700004577637,194.300003051758,190.799999237061,187.299995422363,186.200008392334,185.0,183.899993896484,182.700004577637,181.599998474121,180.499992370605,179.400005340576,178.199996948242,177.099990844727,176.000003814697,174.899997711182
208,West Bank and Gaza,PSE,90.7999992370605,90.7999992370605,90.7999992370605,90.7999992370605,90.7999992370605,90.7999992370605,90.7999992370605,90.7999992370605,90.7999992370605,90.7999992370605,90.7999992370605,91.0000038146973,91.1999988555908,91.3000011444092,91.4999961853027,91.7000007629395,91.7000007629395,91.7000007629395,91.7000007629395,91.7000007629395,91.7000007629395,91.7000007629395,91.7000007629395,91.7000007629395,91.7000007629395,91.7000007629395,91.7000007629395
209,"Yemen, Rep.",YEM,5490.0,5490.0,5490.0,5490.0,5490.0,5490.0,5490.0,5490.0,5490.0,5490.0,5490.0,5490.0,5490.0,5490.0,5490.0,5490.0,5490.0,5490.0,5490.0,5490.0,5490.0,5490.0,5490.0,5490.0,5490.0,5490.0,5490.0
210,Zambia,ZMB,528000.0,526333.984375,524668.0078125,523001.9921875,521336.015625,519670.0,518003.984375,516338.0078125,514671.9921875,513006.015625,511340.0,509673.984375,508008.0078125,506341.9921875,504676.015625,503010.0,501343.984375,499678.0078125,498011.9921875,496346.015625,494680.0,493013.984375,491348.0078125,489681.9921875,488016.015625,486350.0,484683.984375
211,Zimbabwe,ZWE,221640.0,218370.0,215100.0,211830.0,208560.0,205290.0,202020.0,198750.0,195480.0,192210.0,188940.0,185670.0,182400.0,179130.0,175860.0,172590.0,169320.0,166050.0,162780.0,159510.0,156240.0,153115.99609375,149992.001953125,146867.998046875,143744.00390625,140620.0,137495.99609375
